No.  Resultado    n_1/i     n_2/i      n_3/i       n_4/i     n_5/i      n_6/i
8221        3        0.16761951100839315        0.1769857681547257        0.16822770952438876        0.15861817297165795        0.16786279041479138        0.16068604792604307
8222        5        0.16759912430065677        0.17696424227681828        0.16820724884456337        0.15859888105083922        0.16796399902700074        0.16066650450012163
8223        3        0.16757874255138028        0.17694272163444        0.16830840325915117        0.15857959382220602        0.1679435729052657        0.16064696582755686
8224        5        0.16755836575875485        0.17692120622568094        0.16828793774319067        0.15856031128404668        0.16804474708171208        0.1606274319066148
8225        5        0.16753799392097266        0.17689969604863223        0.1682674772036474        0.15854103343465045        0.16814589665653495        0.1606079027355623
8226        2        0.1675176270362266        0.17699975686846584        0.16824702163870653        0.15852176027230733        0.16812545587162656        0.16058837831266715
8227        4        0.1674972651027106        0.17697824237267534        0.16822657104655403        0.15862404278594872        0.16810502005591346        0.16056885863619788
8228        2        0.16747690811861934        0.17707826932425863        0.16820612542537677        0.1586047642197375        0.16808458920758387        0.16054934370442392
8229        5        0.1674565560821485        0.17705675051646616        0.1681856847733625        0.15858549033904484        0.1681856847733625        0.1605298335156155
8230        2        0.16743620899149453        0.17715674362089914        0.16816524908869987        0.15856622114216282        0.16816524908869987        0.16051032806804374
8231        3        0.16741586684485482        0.17713522050783623        0.16826631029036568        0.15854695662738427        0.16814481836957842        0.16049082735998055
8232        3        0.1673955296404276        0.17711370262390672        0.1683673469387755        0.1585276967930029        0.16812439261418854        0.16047133138969874
8233        5        0.167375197376412        0.17709218996720516        0.16834689663549132        0.15850844163731326        0.1682254342281064        0.16045184015547187
8234        6        0.16735487005100802        0.17707068253582706        0.16832645129948992        0.15848919115861063        0.1682050036434297        0.1605538013116347
8235        4        0.1673345476624165        0.17704918032786884        0.16830601092896175        0.1585913782635094        0.1681845780206436        0.16053430479659989
8236        6        0.16731423020883923        0.17702768334142788        0.1682855755220981        0.15857212238950946        0.16816415735794074        0.16063623118018455
8237        3        0.16729391768847882        0.1770061915746024        0.16838654850066773        0.1585528711909676        0.16814374165351462        0.16061672939176885
8238        3        0.16727361009953873        0.17698470502549163        0.16848749696528284        0.15853362466618112        0.16812333090555961        0.1605972323379461
8239        3        0.16725330744022332        0.17696322369219566        0.16858842092486953        0.15851438281344823        0.1681029251122709        0.16057774001699235
8240        5        0.16723300970873786        0.17694174757281553        0.16856796116504855        0.15849514563106795        0.16820388349514562        0.16055825242718447
8241        3        0.16721271690328843        0.17692027666545324        0.16866885086761316        0.15847591311734013        0.1681834728795049        0.16053876956680013
8242        3        0.167192429022082        0.1768988109682116        0.16876971608832808        0.1584566852705654        0.16816306721669497        0.16051929143411794
8243        3        0.16717214606332645        0.17687735047919448        0.16887055683610336        0.15843746208904524        0.16814266650491325        0.1604998180274172
8244        1        0.1672731683648714        0.17685589519650655        0.16885007278020378        0.158418243571082        0.16812227074235808        0.16048034934497818
8245        5        0.16725288053365675        0.1768344451182535        0.16882959369314737        0.15839902971497877        0.16822316555488176        0.16046088538508188
8246        4        0.16723259762308998        0.17681300024254185        0.16880911957312636        0.1585010914382731        0.16820276497695852        0.16044142614601017
8247        3        0.1672123196313811        0.17679156056747908        0.16890990663271493        0.15848187219595003        0.168182369346429        0.16042197162604582
8248        2        0.16719204655674103        0.1768913676042677        0.1688894277400582        0.15846265761396702        0.16816197866149368        0.16040252182347237
8249        6        0.1671717783973815        0.17686992362710632        0.16886895381258335        0.15844344769062918        0.168141592920354        0.1605043035519457
8250        1        0.16727272727272727        0.17684848484848484        0.16884848484848486        0.1584242424242424        0.16812121212121212        0.16048484848484848
8251        3        0.16725245424796994        0.17682705126651316        0.16894921827657253        0.15840504181311357        0.16810083626227124        0.16046539813355956
8252        1        0.16735336888027144        0.176805622879302        0.16892874454677653        0.15838584585555016        0.16808046534173535        0.1604459524963645
8253        1        0.16745425905731248        0.17678419968496303        0.16890827577850479        0.15836665454986065        0.16806009935780927        0.16042651157154975
8254        4        0.16743397140780228        0.17676278168160892        0.16888781196995395        0.15846862127453357        0.1680397383086988        0.16040707535740248
8255        2        0.16741368867353118        0.17686250757116898        0.16886735311932163        0.15844942459115688        0.16801938219261053        0.16038764385221077
8256        1        0.16751453488372092        0.17684108527131784        0.1688468992248062        0.15843023255813954        0.16799903100775193        0.16036821705426357
8257        1        0.16761535666707036        0.1768196681603488        0.168826450284607        0.15841104517379193        0.16797868475233135        0.16034879496185056
8258        4        0.16759505933640106        0.17679825623637685        0.1688060062969242        0.1585129571324776        0.167958343424558        0.1603293775732623
8259        5        0.16757476692093473        0.17677684949751785        0.16878556725995883        0.15849376437825402        0.16805908705654438        0.16030996488679017
8260        5        0.1675544794188862        0.17675544794188863        0.16876513317191283        0.15847457627118644        0.1681598062953995        0.16029055690072638
8261        1        0.1676552475487229        0.17673405156760683        0.16874470403098898        0.1584553928095872        0.16813945042973005        0.160271153613364
8262        1        0.16775599128540306        0.1767126603727911        0.16872427983539096        0.15843621399176955        0.16811909949164852        0.16025175502299685
8263        4        0.16773568921699142        0.17669127435556092        0.16870386058332326        0.15853806123683892        0.16809875347936584        0.16023236112791964
8264        3        0.16771539206195546        0.17666989351403678        0.16880445304937078        0.1585188770571152        0.1680784123910939        0.1602129719264279
8265        2        0.1676950998185118        0.17676950998185118        0.16878402903811252        0.15849969751966123        0.16805807622504537        0.1601935874168179
8266        4        0.1676748124848778        0.17674812484877814        0.16876360996854586        0.15860150012097748        0.16803774497943383        0.16017420759738688
8267        5        0.1676545300592718        0.17672674488931897        0.16874319583887745        0.15858231522922464        0.16813838151687432        0.1601548324664328
8268        3        0.1676342525399129        0.1767053701015965        0.16884373488147073        0.15856313497822933        0.16811804547653605        0.16013546202225448
8269        2        0.16761397992502117        0.17680493409118395        0.16882331599951628        0.15854395936630788        0.1680977143548192        0.16011609626315154
8270        1        0.16771463119709795        0.17678355501813786        0.16880290205562273        0.1585247883917775        0.16807738814993953        0.16009673518742443
8271        1        0.16781525813081852        0.17676218111473824        0.16878249304799903        0.15850562205295612        0.16805706686011365        0.16007737879337444
8272        5        0.16779497098646035        0.17674081237911024        0.16876208897485492        0.15848646034816247        0.16815764023210833        0.16005802707930367
8273        5        0.16777468874652485        0.1767194488093799        0.16874168983440108        0.15846730327571618        0.16825818929046296        0.16003868004351504
8274        2        0.16775441140923375        0.17681895093062605        0.16872129562484892        0.15844815083393762        0.16823785351704135        0.1600193376843123
8275        4        0.16773413897280967        0.176797583081571        0.16870090634441087        0.1585498489425982        0.16821752265861029        0.16
8276        5        0.1677138714354761        0.17677622039632673        0.16868052199130015        0.15853069115514742        0.1683180280328661        0.15998066698888352
8277        1        0.16781442551649148        0.17675486287302164        0.16866014256373082        0.15851153799685877        0.16829769240062825        0.15996133864926906
8278        2        0.16779415317709592        0.1768543126359024        0.16863976805991784        0.1584923894660546        0.1682773616815656        0.15994201497946364
8279        3        0.16777388573499216        0.17683295083947337        0.16874018601280347        0.1584732455610581        0.16825703587389781        0.1599226959777751
8280        3        0.1677536231884058        0.17681159420289855        0.16884057971014493        0.15845410628019324        0.16823671497584541        0.15990338164251208
8281        1        0.16785412389807994        0.17679024272430865        0.16882019079821278        0.1584349716217848        0.16821639898562976        0.15988407197198407
8282        1        0.1679546003380826        0.1767688964018353        0.1687998068099493        0.15841584158415842        0.16819608790147308        0.15986476696450133
8283        2        0.16793432331280936        0.17686828443800556        0.16877942774357116        0.15839671616564047        0.16817578172159844        0.15984546661837498
8284        5        0.16791405118300337        0.17684693384838243        0.16875905359729598        0.15837759536455817        0.16827619507484307        0.15982617093191695
8285        1        0.168014484007242        0.1768255884127942        0.1687386843693422        0.1583584791792396        0.16825588412794207        0.15980687990343995
8286        3        0.16799420709630702        0.17680424812937484        0.1688390055515327        0.1583393676080135        0.16823557808351436        0.15978759353125754
8287        2        0.16797393507903946        0.17690358392663208        0.16881863159164956        0.1583202606492096        0.16821527693978522        0.1597683118136841
8288        6        0.16795366795366795        0.17688223938223938        0.16879826254826255        0.1583011583011583        0.1681949806949807        0.15986969111969113
8289        5        0.167933405718422        0.17686089998793583        0.16877789841959223        0.15828206056219085        0.16829533116178066        0.15985040415007842
8290        2        0.16791314837153196        0.17696019300361882        0.16875753920386008        0.15826296743063933        0.16827503015681544        0.15983112183353437
8291        1        0.16801350862380895        0.17693884935472198        0.16873718489928838        0.15824387890483657        0.16825473404896876        0.15981184416837535
8292        3        0.16799324650265315        0.17691751085383503        0.1688374336710082        0.15822479498311626        0.16823444283646888        0.15979257115291848
8293        3        0.1679729892680574        0.1768961774990956        0.16893765826600748        0.15820571566381286        0.16821415651754493        0.15977330278548174
8294        1        0.16807330600434048        0.1768748492886424        0.16891728960694477        0.15818664094526164        0.16819387509042683        0.1597540390643839
8295        1        0.16817359855334538        0.17685352622061482        0.16889692585895116        0.1581675708257987        0.16817359855334538        0.15973477998794455
8296        4        0.1681533269045323        0.17683220829315333        0.16887656702025072        0.15826904532304725        0.1681533269045323        0.1597155255544841
8297        4        0.16813306014222007        0.17681089550439918        0.16885621308906834        0.1583704953597686        0.16813306014222007        0.15969627576232373
8298        6        0.1681127982646421        0.17678958785249457        0.1688358640636298        0.15835140997830802        0.1681127982646421        0.15979754157628345
8299        2        0.16809254127003254        0.17688878178093745        0.1688155199421617        0.1583323291962887        0.16809254127003254        0.15977828654054704
8300        5        0.1680722891566265        0.17686746987951807        0.16879518072289157        0.15831325301204818        0.16819277108433736        0.15975903614457831
8301        4        0.16805204192265993        0.17684616311287796        0.16877484640404772        0.15841464883748946        0.16817250933622455        0.1597397903867004
8302        3        0.16803179956636954        0.17682486147916165        0.16887496988677428        0.15839556733317273        0.1681522524692845        0.1597205492652373
8303        3        0.16801156208599302        0.1768035649765145        0.16897506925207756        0.15837649042514754        0.16813200048175359        0.1597013127785138
8304        2        0.16799132947976878        0.17690269749518303        0.16895472061657033        0.15835741811175338        0.16811175337186898        0.1596820809248555
8305        1        0.16809151113786874        0.17688139674894643        0.16893437688139676        0.1583383503913305        0.16809151113786874        0.15966285370258881
8306        2        0.1680712737779918        0.17698049602696847        0.1689140380447869        0.15831928726222008        0.1680712737779918        0.15964363111004093
8307        1        0.16817142169254845        0.1769591910436981        0.1688937041049717        0.15830022872276395        0.1680510412904779        0.1596244131455399
8308        3        0.16815117958594125        0.1769378911892152        0.16899374097255657        0.15828117477130477        0.16803081367356765        0.15960519980741453
8309        5        0.16813094235166687        0.17691659646166807        0.16897340233481767        0.15826212540618606        0.16813094235166687        0.15958599109399446
8310        2        0.16811070998796632        0.17701564380264742        0.16895306859205775        0.1582430806257521        0.16811070998796632        0.1595667870036101
8311        4        0.16809048249308145        0.17699434484418242        0.1689327397425099        0.15834436289255205        0.16809048249308145        0.15954758753459272
8312        6        0.16807025986525506        0.1769730510105871        0.16891241578440808        0.15832531280076997        0.16807025986525506        0.15964870067372475
8313        5        0.16805004210273067        0.17695176230001203        0.168892096715987        0.15830626729219294        0.16817033561891015        0.1596294959701672
8314        3        0.1680298292037527        0.1769304787106086        0.16899206158287228        0.15828722636516718        0.16815010825114265        0.1596102958864566
8315        5        0.16800962116656645        0.17690920024052917        0.16897173782321107        0.15826819001803968        0.1682501503307276        0.15959110042092603
8316        5        0.167989417989418        0.1768879268879269        0.16895141895141896        0.15824915824915825        0.16835016835016836        0.15957190957190956
8317        4        0.16796921967055428        0.17686665865095588        0.16893110496573283        0.1583503667187688        0.16832992665624624        0.15955272333774198
8318        4        0.16794902620822313        0.1768453955277711        0.16891079586439048        0.15845155085357057        0.16830968982928587        0.15953354171675885
8319        5        0.16792883760067315        0.17682413751652842        0.1688904916456305        0.15843250390671956        0.16840966462315182        0.15951436470729655
8320        2        0.16790865384615383        0.17692307692307693        0.16887019230769232        0.15841346153846153        0.1683894230769231        0.1594951923076923
8321        2        0.1678884749429155        0.17702199254897247        0.16884989784881624        0.15839442374714577        0.16836918639586587        0.1594760245162841
8322        5        0.16786830088920932        0.17700072098053352        0.16882960826724344        0.15837539053112232        0.16846911800048064        0.1594568613314107
8323        2        0.16784813168328727        0.17709960350835036        0.16880932356121592        0.15835636188874205        0.16844887660699268        0.15943770275141175
8324        6        0.16782796732340222        0.1770783277270543        0.16878904372897646        0.15833733781835657        0.1684286400768861        0.15953868332532437
8325        5        0.1678078078078078        0.17705705705705704        0.16876876876876876        0.15831831831831833        0.16852852852852854        0.1595195195195195
8326        2        0.16778765313475857        0.1771558971895268        0.16874849867883737        0.15829930338698053        0.1685082872928177        0.15950036031707904
8327        3        0.16776750330250992        0.17713462231295785        0.16884832472679237        0.15828029302269725        0.1684880509186982        0.15948120571634442
8328        4        0.16774735830931797        0.1771133525456292        0.16882804995196926        0.15838136407300674        0.16846781940441882        0.15946205571565802
8329        1        0.16784728058590467        0.17709208788570058        0.16880778004562372        0.15836234842117902        0.16844759274822907        0.15944291031336294
8330        4        0.16782713085234094        0.17707082833133253        0.1687875150060024        0.15846338535414164        0.16842737094837934        0.15942376950780313
8331        2        0.1678069859560677        0.17716960749009722        0.16876725483135277        0.15844436442203816        0.16840715400312087        0.15940463329732324
8332        6        0.16778684589534326        0.1771483437349976        0.1687469995199232        0.15842534805568892        0.16838694191070572        0.15950552088334133
8333        6        0.16776671066842674        0.17712708508340333        0.1687267490699628        0.15840633625345013        0.16836673466938679        0.15960638425537022
8334        4        0.1677465802735781        0.1771058315334773        0.16870650347972163        0.15850731941444685        0.1683465322774178        0.1595872330213583
8335        1        0.16784643071385724        0.17708458308338332        0.16868626274745052        0.1584883023395321        0.1683263347330534        0.15956808638272346
8336        4        0.16782629558541268        0.177063339731286        0.16866602687140114        0.15858925143953934        0.16830614203454894        0.1595489443378119
8337        4        0.1678061652872736        0.17704210147535085        0.16864579584982609        0.15869017632241814        0.16828595418016074        0.15952980688497062
8338        6        0.1677860398177021        0.1770208683137443        0.16862556968097867        0.1586711441592708        0.16826577116814584        0.15963060686015831
8339        4        0.16776591917496103        0.17699964024463366        0.16860534836311308        0.158772035016189        0.1682455929967622        0.15961146420434105
8340        6        0.16774580335731415        0.17697841726618704        0.1685851318944844        0.15875299760191847        0.16822541966426857        0.15971223021582734
8341        5        0.167725692363026        0.17695719937657356        0.16856492027334852        0.15873396475242776        0.16832514087039924        0.15969308236422491
8342        5        0.16770558619036202        0.1769359865739631        0.16854471349796213        0.1587149364660753        0.16842483816830497        0.15967393910333252
8343        2        0.1676854848375884        0.17703463981781134        0.16852451156658277        0.1586959127412202        0.16840465060529786        0.15965480043149946
8344        1        0.16778523489932887        0.17701342281879195        0.16850431447746883        0.15867689357622244        0.16838446788111217        0.15963566634707574
8345        2        0.1677651288196525        0.17711204313960455        0.16848412222887957        0.15865787896944278        0.16836428999400838        0.15961653684841223
8346        3        0.16774502755811166        0.17709082195063502        0.16858375269590223        0.15863886891924275        0.1683441169422478        0.15959741193386054
8347        2        0.16772493111297473        0.17718940936863545        0.1685635557685396        0.15861986342398465        0.16832394872409248        0.1595782916017731
8348        4        0.16770483948251078        0.17716818399616674        0.16854336367992334        0.15872065165309057        0.16830378533780546        0.1595591758505031
8349        5        0.1676847526649898        0.17714696370822852        0.16852317642831477        0.15870164091507966        0.16840340160498263        0.1595400646784046
8350        1        0.16778443113772454        0.177125748502994        0.16850299401197605        0.15868263473053892        0.16838323353293413        0.15952095808383235
8351        6        0.16776433960004788        0.1771045383786373        0.16848281642917015        0.1586636330978326        0.1683630702909831        0.15962160220332894
8352        5        0.16774425287356323        0.17708333333333334        0.1684626436781609        0.15864463601532566        0.1684626436781609        0.15960249042145594
8353        5        0.16772417095654257        0.177062133365258        0.16844247575721297        0.15862564348138394        0.16856219322399138        0.15958338321561116
8354        5        0.1677040938472588        0.17704093847258798        0.16842231266459182        0.15860665549437394        0.16866171893703616        0.1595642805841513
8355        6        0.16768402154398565        0.1770197486535009        0.16840215439856374        0.15858767205266308        0.16864153201675644        0.15966487133453022
8356        2        0.1676639540449976        0.17711823839157492        0.1683820009573959        0.15856869315461944        0.1686213499281953        0.15964576352321685
8357        1        0.1677635515137011        0.17709704439392127        0.16836185233935622        0.15854971879861193        0.16860117266961827        0.1596266602847912
8358        3        0.16774347930126823        0.17707585546781526        0.16846135439100263        0.15853074898301028        0.1685810002392917        0.15960756161761186
8359        1        0.16784304342624715        0.1770546716114368        0.16844120110061012        0.15851178370618496        0.16856083263548272        0.15958846752003827
8360        6        0.16782296650717704        0.17703349282296652        0.16842105263157894        0.15849282296650719        0.16854066985645932        0.159688995215311
8361        3        0.16780289439062313        0.17701231910058604        0.16852051190049036        0.158473866762349        0.16852051190049036        0.15966989594546108
8362        2        0.16778282707486247        0.17711073905764171        0.1685003587658455        0.15845491509208323        0.1685003587658455        0.1596508012437216
8363        5        0.1677627645581729        0.17708956116226235        0.16848021045079517        0.15843596795408346        0.16859978476623222        0.1596317111084539
8364        2        0.1677427068388331        0.17718794835007173        0.1684600669536107        0.15841702534672406        0.16857962697274032        0.15961262553802008
8365        2        0.16772265391512253        0.1772863120143455        0.16843992827256427        0.15839808726838014        0.16855947399880455        0.15959354453078303
8366        2        0.16770260578532153        0.177384652163519        0.16841979440592875        0.1583791537174277        0.16853932584269662        0.1595744680851064
8367        4        0.16768256244771124        0.17736345165531253        0.168399665351978        0.15847974184295446        0.16851918250268913        0.1595553961993546
8368        3        0.16766252390057362        0.17734225621414915        0.16849904397705545        0.15846080305927343        0.16849904397705545        0.15953632887189292
8369        2        0.16764249014219143        0.17744055442705223        0.16847891026406978        0.15844186880152947        0.16847891026406978        0.15951726610108735
8370        6        0.16762246117084828        0.1774193548387097        0.16845878136200718        0.15842293906810037        0.16845878136200718        0.15961768219832737
8371        6        0.16760243698482857        0.1773981603153745        0.16843865726914348        0.15840401385736472        0.16843865726914348        0.15971807430414525
8372        3        0.16758241758241757        0.1773769708552317        0.16853798375537507        0.15838509316770186        0.16841853798375536        0.1596989966555184
8373        4        0.16756240296190136        0.1773557864564672        0.16851785501015168        0.15848560850352322        0.16839842350412038        0.15967992356383615
8374        5        0.16754239312156674        0.17733460711726773        0.16849773107236685        0.15846668258896585        0.16849773107236685        0.15966085502746596
8375        6        0.1675223880597015        0.1773134328358209        0.1684776119402985        0.15844776119402984        0.1684776119402985        0.15976119402985076
8376        1        0.167621776504298        0.1772922636103152        0.1684574976122254        0.15842884431709647        0.1684574976122254        0.15974212034383956
8377        6        0.1676017667422705        0.17727109943893996        0.1684373880864271        0.15840993195654768        0.1684373880864271        0.1598424256893876
8378        3        0.16758176175698258        0.17724994031988542        0.1685366435903557        0.1583910241107663        0.16841728336118406        0.15982334686082597
8379        2        0.16756176154672395        0.1773481322353503        0.16851652941878506        0.1583721207781358        0.16839718343477741        0.15980427258622748
8380        6        0.1675417661097852        0.17732696897374703        0.1684964200477327        0.15835322195704057        0.16837708830548925        0.15990453460620524
8381        2        0.1675217754444577        0.17742512826631668        0.16847631547548025        0.15833432764586564        0.16835699797160245        0.15988545519627728
8382        5        0.16750178954903364        0.1774039608685278        0.1684562157003102        0.1583154378429969        0.1684562157003102        0.15986638033882128
8383        2        0.16748180842180604        0.17750208755815342        0.1684361207205058        0.15829655254682096        0.1684361207205058        0.15984731003220803
8384        4        0.1674618320610687        0.17748091603053434        0.16841603053435114        0.15839694656488548        0.16841603053435114        0.15982824427480916
8385        2        0.16744186046511628        0.17757901013714966        0.16839594514013118        0.15837805605247465        0.16839594514013118        0.15980918306499703
8386        3        0.16742189363224422        0.17755783448604817        0.1684951108991176        0.1583591700453136        0.16837586453613165        0.15979012640114476
8387        5        0.16740193156074878        0.17753666388458328        0.16847502086562538        0.15834028854179086        0.16847502086562538        0.15977107428162632
8388        4        0.16738197424892703        0.17751549833094898        0.1684549356223176        0.1584406294706724        0.1684549356223176        0.1597520267048164
8389        2        0.16736202169507688        0.17761354154249612        0.16843485516748122        0.15842174275837406        0.16843485516748122        0.15973298366909047
8390        1        0.16746126340882003        0.17759237187127533        0.16841477949940406        0.15840286054827174        0.16841477949940406        0.15971394517282478
8391        2        0.16744130616136338        0.17769038255273506        0.16839470861637468        0.15838398283875582        0.16839470861637468        0.15969491121439638
8392        3        0.16742135367016206        0.17766920877025738        0.1684938036224976        0.15836510962821734        0.16837464251668255        0.15967588179218303
8393        3        0.16740140593351602        0.17764804003336113        0.16859287501489337        0.15834624091504826        0.1683545811986179        0.15965685690456333
8394        6        0.167381462949726        0.17762687634024302        0.1685727900881582        0.15832737669764116        0.16833452466047177        0.15975696926375982
8395        2        0.1673615247170935        0.17772483621203097        0.16855270994639668        0.15830851697438952        0.16831447290053603        0.15973793924955332
8396        6        0.16734159123392092        0.17770366841353025        0.168532634587899        0.15828966174368747        0.1682944259171034        0.15983801810385898
8397        5        0.16732166249851138        0.17768250565678217        0.1685125640109563        0.15827081100392998        0.1683934738597118        0.15981898297010838
8398        1        0.167420814479638        0.1776613479399857        0.16849249821386045        0.15825196475351275        0.16837342224339127        0.1597999523696118
8399        2        0.16740088105726872        0.17775925705441123        0.16847243719490415        0.15823312299083225        0.16835337540183354        0.15978092630075008
8400        2        0.16738095238095238        0.17785714285714285        0.16845238095238096        0.15821428571428572        0.16833333333333333        0.15976190476190477
8401        6        0.16736102844899417        0.17783597190810618        0.16843232948458517        0.15819545292227116        0.16831329603618617        0.15986192119985715
8402        3        0.16734110925970008        0.17781480599857177        0.1685313020709355        0.15817662461318735        0.1682932635086884        0.15984289454891693
8403        5        0.1673211948113769        0.17779364512674045        0.1685112459835773        0.15815780078543376        0.16839224086635726        0.15982387242651433
8404        5        0.16730128510233222        0.1777724892908139        0.16849119466920515        0.15813898143741076        0.16849119466920515        0.15980485483103285
8405        5        0.16728138013087449        0.17775133848899466        0.1684711481261154        0.15812016656751934        0.1685901249256395        0.15978584176085664
8406        6        0.16726147989531287        0.1777301927194861        0.1684511063526053        0.15810135617416132        0.16857006899833452        0.15988579586009993
8407        4        0.16724158439395742        0.17770905198049244        0.16843106934697277        0.1582014987510408        0.1685500178422743        0.15986677768526228
8408        2        0.16722169362511893        0.1778068506184586        0.16841103710751665        0.15818268315889628        0.16852997145575643        0.1598477640342531
8409        5        0.16720180758710906        0.17778570579141395        0.16839100963253656        0.15816387204185992        0.16862885004162206        0.15982875490545845
8410        5        0.1671819262782402        0.17776456599286564        0.16837098692033295        0.1581450653983353        0.16872770511296076        0.15980975029726516
8411        6        0.16716204969682558        0.1777434312210201        0.16835096896920698        0.1581262632267269        0.16870764475092143        0.159909642135299
8412        5        0.16714217784117927        0.17772230147408463        0.16833095577746077        0.15810746552543986        0.16880646695197338        0.1598906324298621
8413        1        0.16724117437299418        0.17770117675026745        0.16831094734339713        0.15808867229288007        0.16878640199690956        0.15987162724355164
8414        5        0.16722129783693843        0.1776800570477775        0.16829094366531971        0.15806988352745424        0.16888519134775373        0.15985262657475635
8415        6        0.16720142602495544        0.1776589423648247        0.16827094474153298        0.15805109922756982        0.16886512180629829        0.15995246583481879
8416        2        0.1671815589353612        0.17775665399239543        0.1682509505703422        0.15803231939163498        0.16884505703422054        0.1599334600760456
8417        6        0.16716169656647262        0.17773553522632768        0.16823096115005345        0.1580135440180587        0.1688249970298206        0.16003326600926696
8418        1        0.1672606319790924        0.1777144214777857        0.16821097647897362        0.15799477310525065        0.16880494179139938        0.16001425516749823
8419        6        0.16724076493645326        0.1776933127449816        0.1681909965554104        0.15797600665162134        0.16878489131725857        0.16011402779427486
8420        2        0.1672209026128266        0.17779097387173395        0.1681710213776722        0.15795724465558195        0.1687648456057007        0.16009501187648456
8421        4        0.1672010450065313        0.17776986106163165        0.1681510509440684        0.15805723785773662        0.16874480465502908        0.16007600047500298
8422        4        0.16718119211588697        0.17774875326525766        0.16813108525290904        0.15815720731417715        0.16872476846354786        0.1600569935882213
8423        1        0.16728006648462543        0.1777276504808263        0.16811112430250505        0.15813843048794965        0.1687047370295619        0.16003799121453163
8424        2        0.1672602089268756        0.17782526115859448        0.16809116809116809        0.1581196581196581        0.16868471035137703        0.1600189933523267
8425        5        0.16724035608308604        0.17780415430267063        0.1680712166172107        0.15810089020771514        0.1687833827893175        0.16
8426        2        0.16722050795157845        0.17790173273201995        0.1680512698789461        0.15808212675053407        0.16876335153097555        0.15998101115594587
8427        3        0.1672006645306752        0.1778806218108461        0.1681499940666904        0.15806336774652902        0.1687433250266999        0.1599620268185594
8428        1        0.16729947793070718        0.177859515899383        0.1681300427147603        0.15804461319411486        0.1687233032747983        0.15994304698623635
8429        2        0.1672796298493297        0.1779570530312018        0.16811009609680863        0.1580258630917072        0.1687032862735793        0.15992407165737335
8430        6        0.16725978647686832        0.17793594306049823        0.16809015421115064        0.15800711743772242        0.1686832740213523        0.16002372479240806
8431        2        0.1672399478116475        0.17803344798956233        0.16807021705610248        0.15798837623057763        0.16866326651642746        0.1600047443956826
8432        1        0.16733870967741934        0.1780123339658444        0.16805028462998103        0.1579696394686907        0.16864326375711575        0.15998576850094876
8433        3        0.16731886635835408        0.17799122494960276        0.16814893869322897        0.15795090715048027        0.16862326574172892        0.159966797106605
8434        5        0.16729902774484232        0.1779701209390562        0.16812900165994782        0.15793217927436567        0.1687218401707375        0.15994783021105052
8435        3        0.16727919383521042        0.17794902193242443        0.16822762299940724        0.15791345583876704        0.16870183758150564        0.15992886781268523
8436        2        0.16725936462778568        0.17804646752015174        0.1682076813655761        0.15789473684210525        0.16868183973447132        0.15990990990990991
8437        1        0.1673580656631504        0.17802536446604242        0.1681877444589309        0.15787602228280195        0.16866184662794834        0.159890956501126
8438        3        0.16733823180848542        0.17800426641384215        0.16828632377340602        0.15785731215927945        0.16864185826025124        0.15987200758473571
8439        5        0.16731840265434292        0.17798317336177272        0.16826638227278112        0.1578386064699609        0.16874037208200024        0.15985306315914208
8440        5        0.16729857819905214        0.17796208530805688        0.16824644549763032        0.15781990521327013        0.16883886255924171        0.15983412322274881
8441        5        0.167278758440943        0.17794100225091813        0.16822651344627415        0.1578012083876318        0.16893732970027248        0.15981518777396042
8442        6        0.16725894337834638        0.1779199241885809        0.16820658611703387        0.15778251599147122        0.16891731817104952        0.15991471215351813
8443        2        0.16723913300959375        0.17801729243160014        0.16818666350823167        0.1577638280232145        0.16889731138221012        0.15989577164514981
8444        4        0.16721932733301753        0.1779962103268593        0.16816674561819042        0.1578635717669351        0.1688773093320701        0.1598768356229275
8445        6        0.16719952634695087        0.17797513321492006        0.16814683244523387        0.15784487862640617        0.16885731201894613        0.15997631734754292
8446        3        0.1671797300497277        0.177954061094009        0.16824532322993133        0.15782618991238456        0.16883731944115557        0.15995737627279186
8447        5        0.16715993843968271        0.1779329939623535        0.16822540546939743        0.1578075056232982        0.16893571682254055        0.15993843968272758
8448        3        0.16714015151515152        0.17791193181818182        0.16832386363636365        0.15778882575757575        0.1689157196969697        0.15991950757575757
8449        6        0.16712036927447035        0.17789087465972303        0.16830394129482779        0.15777015031364658        0.16889572730500652        0.1600189371523257
8450        3        0.16710059171597633        0.1778698224852071        0.16840236686390533        0.15775147928994082        0.1688757396449704        0.16
8451        6        0.16708081883800735        0.17784877529286475        0.16838243994793514        0.15773281268488937        0.16885575671518163        0.16009939652112176
8452        5        0.16706105063890203        0.17782773308092759        0.16836251774727876        0.1577141504969238        0.1689540937056318        0.16008045433033602
8453        4        0.1670412871169999        0.17780669584762807        0.16834260026026263        0.15781379391931857        0.16893410623447297        0.16006151662131787
8454        4        0.16702152827064112        0.17778566359119943        0.1683226874852141        0.15791341376863025        0.16891412349183818        0.16004258339247693
8455        3        0.16700177409816677        0.17776463630987582        0.16842105263157894        0.15789473684210525        0.16889414547604967        0.16002365464222354
8456        6        0.16698202459791864        0.17774361400189215        0.1684011352885525        0.15787606433301798        0.16887417218543047        0.16012298959318827
8457        1        0.16708052500886839        0.1777225966654842        0.16838122265578812        0.15785739623980136        0.16885420361830436        0.16010405581175358
